account_id,token_address,token_symbol,token_decimals,balance
0x07a1121db41481f284ac103248939525f629c5b6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,24702216
0x07a1121db41481f284ac103248939525f629c5b6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,1
0x07d377348cc6bbef48e1eb5a7b81515ba11c7bdd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x07d377348cc6bbef48e1eb5a7b81515ba11c7bdd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x095d064ad56f8e7154056f558d9d885b2f58bf54,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,101461
0x095d064ad56f8e7154056f558d9d885b2f58bf54,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,10106395641986
0x0a9c860bff5c71f0ecb59d1df0ac8553c4f8178b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,1102
0x0a9c860bff5c71f0ecb59d1df0ac8553c4f8178b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x0b6710f8cbd1642c48d4cb358f3353d8618a748d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,10084372487
0x0b6710f8cbd1642c48d4cb358f3353d8618a748d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x0bc53a5225417682cf22edac420e9d17b32ecc08,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,21237
0x0bc53a5225417682cf22edac420e9d17b32ecc08,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,20153972
0x0bc53a5225417682cf22edac420e9d17b32ecc08,0x6982508145454ce325ddbe47a25d4ec3d2311933,PEPE,18,0
0x0bc53a5225417682cf22edac420e9d17b32ecc08,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x0c1a7c08642864053586fc8fb429f98dc0cea6bc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,1015273
0x0c1a7c08642864053586fc8fb429f98dc0cea6bc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x0c79f93801098694f7b073942a2d126ac6eb03f8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,896092
0x0c79f93801098694f7b073942a2d126ac6eb03f8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,858239323406137820
0x0ca3ae26e9d63a46c1685b5d3e5af809956bb6d6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x0ca3ae26e9d63a46c1685b5d3e5af809956bb6d6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x0ca9b9b2863672e5d845b63e86f7ac1f9f54176e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x0ca9b9b2863672e5d845b63e86f7ac1f9f54176e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,101522368138172814
0x0cd16f3f840852b17db7f47c270bbd1a9d082bf3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,510361356
0x0cd16f3f840852b17db7f47c270bbd1a9d082bf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x0d598a9f3f90804afc5a194e0e59e6addae86f40,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x0d598a9f3f90804afc5a194e0e59e6addae86f40,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x0d7fbc5601766d54a6b61078bb1652af524c7b18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x0d7fbc5601766d54a6b61078bb1652af524c7b18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,206915320270833453
0x0e8e26048c71e53cd92100fb6ab58850eb47933f,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x0e8e26048c71e53cd92100fb6ab58850eb47933f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x0e8e26048c71e53cd92100fb6ab58850eb47933f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,30039247
0x0e9d806e354eb4235958a294fdef09d18862c02c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x0e9d806e354eb4235958a294fdef09d18862c02c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x0f694458a437c2af299b66164d4935d3539e319b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x0f694458a437c2af299b66164d4935d3539e319b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x0f70bd38f9b81405a4d06d85b738326db2c9df43,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,10152
0x0f70bd38f9b81405a4d06d85b738326db2c9df43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1056232ff9eef40dd08fa746400e2527d3d3e734,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1056232ff9eef40dd08fa746400e2527d3d3e734,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x10b549dfea119302a96f23d7e53f49a059b50037,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,1592432
0x10b549dfea119302a96f23d7e53f49a059b50037,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,809341336274069
0x10b9f7a1435f2486324dcf6a930cfc64332a43bc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,101527
0x10b9f7a1435f2486324dcf6a930cfc64332a43bc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x10f0f06f57ab343985cc128e9a34e0d7a8589f4f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,1517336631
0x10f0f06f57ab343985cc128e9a34e0d7a8589f4f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x11475691c2caa465e19f99c445abb31a4a64955c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,228388362
0x11475691c2caa465e19f99c445abb31a4a64955c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,507869078030294019
0x114d91b78716be666fb9bd3be81d3a439d14fcba,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,1013848178
0x114d91b78716be666fb9bd3be81d3a439d14fcba,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,605371957280048418
0x11816e544f23ffa2859e70d4cba6584ac68e7ed9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x11816e544f23ffa2859e70d4cba6584ac68e7ed9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,1
0x119ddf424716aa6bd188bd8fc6da6d7e68c65fb8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x119ddf424716aa6bd188bd8fc6da6d7e68c65fb8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x119ddf424716aa6bd188bd8fc6da6d7e68c65fb8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x11b7246173e16f8c10b07d04b719e48282ebe2cd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,2620573
0x11b7246173e16f8c10b07d04b719e48282ebe2cd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x11c738f5efa53a7ad9ee94d9920caba258565054,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x11c738f5efa53a7ad9ee94d9920caba258565054,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,1
0x11c738f5efa53a7ad9ee94d9920caba258565054,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x124b52414f8bffe3a4c4e18f1de1839cb23811ad,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x124b52414f8bffe3a4c4e18f1de1839cb23811ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x12c2bcdd1b88840fad428c3bae955609232f5e31,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,101526
0x12c2bcdd1b88840fad428c3bae955609232f5e31,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x12d55e1d0f986cfc5850cb91abcb463894b59acc,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x12d55e1d0f986cfc5850cb91abcb463894b59acc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,1
0x12d55e1d0f986cfc5850cb91abcb463894b59acc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1487b68344de8a7db9b03d4df4325f708a4fb487,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,2
0x1487b68344de8a7db9b03d4df4325f708a4fb487,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,1
0x1487b68344de8a7db9b03d4df4325f708a4fb487,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x14d2df7b31e6180202eb02f63c14d58aec8f0b61,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x14d2df7b31e6180202eb02f63c14d58aec8f0b61,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x15dda6b8b408ac2d91e4b9316d0df2cd2e60920b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x15dda6b8b408ac2d91e4b9316d0df2cd2e60920b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,279493789654319665
0x165576f0a244b581ad9357f31646106811801b47,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x165576f0a244b581ad9357f31646106811801b47,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1724b081b6c60d4424bab1c7d21c2ad7a84e14eb,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1724b081b6c60d4424bab1c7d21c2ad7a84e14eb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x173bc1d76298437e2e314726bb485a5b32121d26,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x173bc1d76298437e2e314726bb485a5b32121d26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,11273383629210125
0x174167310770bc727e79644ec0cef9d9276195b3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x174167310770bc727e79644ec0cef9d9276195b3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x174adea044f5f89e68feb17fc49f0af34aad8506,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x174adea044f5f89e68feb17fc49f0af34aad8506,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x174adea044f5f89e68feb17fc49f0af34aad8506,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x182f38cd8cebe6f2aa46fa932425211a27f02408,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x182f38cd8cebe6f2aa46fa932425211a27f02408,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x185cf6633862e2cc3e6bffc9c7d9a5c5e55f8878,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x185cf6633862e2cc3e6bffc9c7d9a5c5e55f8878,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x18be9fc7898a6e7759225351028437f6bf68e739,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x18be9fc7898a6e7759225351028437f6bf68e739,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1930b7f236d94e872a0b9ded104ba092d85a3856,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,101527
0x1930b7f236d94e872a0b9ded104ba092d85a3856,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x193f0ee42a199a0cecd479a9f09ba293eb1ca357,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x193f0ee42a199a0cecd479a9f09ba293eb1ca357,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x197cca7ba339f412ad52aa22c4407e9fe642831d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x197cca7ba339f412ad52aa22c4407e9fe642831d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,202675067549237761
0x19b134465d91b830032fba53ad95e5759e6660b5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,81
0x19b134465d91b830032fba53ad95e5759e6660b5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x19c1a33285296bed8aeb135dfbbd2d7b080a9067,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x19c1a33285296bed8aeb135dfbbd2d7b080a9067,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x19c1a33285296bed8aeb135dfbbd2d7b080a9067,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x19d22c4c5b8d7233bccf20de39d152c62818cc97,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x19d22c4c5b8d7233bccf20de39d152c62818cc97,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x19d22c4c5b8d7233bccf20de39d152c62818cc97,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1a2923d39f11f4b0a47bcdec29b30ec273da0932,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,9002
0x1a2923d39f11f4b0a47bcdec29b30ec273da0932,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1a3192f2c443feab5b118eae778b9c0bfebb60a2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,8477
0x1a3192f2c443feab5b118eae778b9c0bfebb60a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1a6169723cb29a83309d956989fb87af4a73aed9,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x1a6169723cb29a83309d956989fb87af4a73aed9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,1
0x1a6169723cb29a83309d956989fb87af4a73aed9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1a6e1ac9f64112aa041bfaeba1ae1bd66f68ce2b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1a6e1ac9f64112aa041bfaeba1ae1bd66f68ce2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1a874ca39882f8d572e6396f119aa90f6d8457d9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,1
0x1a874ca39882f8d572e6396f119aa90f6d8457d9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,1
0x1aa6ba9c71fd53004dc769904ad8c5095c03a039,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x1aa6ba9c71fd53004dc769904ad8c5095c03a039,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1aa6ba9c71fd53004dc769904ad8c5095c03a039,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1c6e609ba5cdb0181dab867a63fbc1d9dc12f781,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1c6e609ba5cdb0181dab867a63fbc1d9dc12f781,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1c6fecdccd7f1ff4870d01cd989574f529ec4d5a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1c6fecdccd7f1ff4870d01cd989574f529ec4d5a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1ca263f3ddf5f13bac57ec4ec99e9f8a89e675ea,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x1ca263f3ddf5f13bac57ec4ec99e9f8a89e675ea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,1
0x1ca263f3ddf5f13bac57ec4ec99e9f8a89e675ea,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1cb8ae4f1998f0288f395a9ac1b2b74ff1794d35,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,1933118630
0x1cb8ae4f1998f0288f395a9ac1b2b74ff1794d35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1d62631b67e544f3d1ae708718e2b2b7a0fb6388,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x1d62631b67e544f3d1ae708718e2b2b7a0fb6388,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1d62631b67e544f3d1ae708718e2b2b7a0fb6388,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1d8c1873982a40a849ee4f496ede81fe75d0e691,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1d8c1873982a40a849ee4f496ede81fe75d0e691,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,10014251472724020
0x1df54838f7943c14131376a7f9f25d0316928821,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,59557
0x1df54838f7943c14131376a7f9f25d0316928821,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,1
0x1df54838f7943c14131376a7f9f25d0316928821,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1e8a4ec0a8546c532a929c7d53fc3e8853b963f1,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x1e8a4ec0a8546c532a929c7d53fc3e8853b963f1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1e8a4ec0a8546c532a929c7d53fc3e8853b963f1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1f03eb050397272cf97ea6636ca6984b094f2009,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1f03eb050397272cf97ea6636ca6984b094f2009,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1f2aac54e7f2d001572571980664aa2185aff164,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0
0x1f2aac54e7f2d001572571980664aa2185aff164,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1f2aac54e7f2d001572571980664aa2185aff164,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1f5455ddaad988dd7a7f8133ab2171e9a74ff442,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1f5455ddaad988dd7a7f8133ab2171e9a74ff442,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
0x1fcd52ec0a41d35817095fbf7e538da9fec11c6a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0
0x1fcd52ec0a41d35817095fbf7e538da9fec11c6a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6,0
